,cell_name,peak_ratio_chirp,peak_freq,db_freq,low_freq_impedance_chirp,high_freq_impedance_chirp,peak_impedance_chirp,phase_peak_chirp,phase_low,phase_high,sync_freq_chirp,total_inductive_phase_chirp,v_baseline_chirp,input_resistance,input_resistance_ss,SSRn,sag_ratio,sag,Vm_VI,tau,Donor,Species,Specie,slice_type,Preparation,sample_id,Brain_Region,Overall Brain Region,drug,Drug_concentration,Virus,Reporter_positive,Delivery_method,DIV,ROI_major,score.Corr_label,cluster_Corr,subclass_Corr_label,patched_cell_container_label,HCN1,HCN2,HCN3,HCN4,PEX5L,Genes.Detected_label,percent_reads_aligned_to_introns_label,marker_sum_norm_label,quality_score_label,pia_depth,pia_distance,layer
465,QN24.26.010.4A.04.01,1.085701554,0.750223567,5.40160968,131.625982,29.139095,142.906533,-0.161274247,0.013734041,-1.118525163,0.400119236,0.000686907,-59.69803873,124.2345325,112.5606929,112.5606929,1.103711512,0.111533567,-60.15545654,19.646398,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240628_225_A01,ITG,Temporal,,,uninfected,,,,TCx,0.604583382,L2/3 IT_1,L2/3 IT,PCS4_240628_225_A01,287.2873014,9.419255785,4.709627892,4.709627892,470.9627892,6229,43.63328458,0.889126752,0.473169221,502,502,L3
466,QN24.26.010.4A.04.02,1,0.400119236,3.751117833,201.754216,34.339832,201.754216,-0.093666577,-0.093666577,-1.14326414,0.400119236,0,-59.96718044,150.1417861,135.517142,135.517142,1.1079173,0.089592949,-61.68178558,23.898553,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,none,ITG,Temporal,,,uninfected,,,,TCx,,,,,,,,,,,,,,660,660,L3
467,QN24.26.010.4A.04.03,1.019060498,1.200357707,4.5013414,174.56273,37.231052,177.889983,-0.202428733,-0.015932237,-0.825188185,0.400119236,0,-64.31601802,145.1283491,133.8349605,133.8349605,1.084382948,0.075815447,-64.93761444,25.177101,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240628_226_A01,ITG,Temporal,,,uninfected,,,,TCx,,,,,,,,,,,,,,735,735,L3
468,QN24.26.010.4A.04.04,1.021656116,1.100327898,4.001192355,205.470442,24.473502,209.920133,-0.378207621,-0.227237165,-1.175947713,0.400119236,0,-54.47531693,122.5108719,117.4947281,117.4947281,1.042692501,0.064924352,-55.35668182,29.555418,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,,,,TCx,,,,,,,,,,,,,,646,646,L3
470,QN24.26.010.4A.04.06,1.04018843,1.000298089,4.351296686,243.988705,60.644542,253.794228,-0.137679568,0.053679037,-0.935465069,0.650193758,0.002157639,-62.19976013,203.3565006,182.301211,182.301211,1.115497256,0.073144741,-62.95567703,23.552148,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,,,,TCx,,,,,,,,,,,,,,575,575,L3
471,QN24.26.010.4A.06.03,1.070971901,1.35040242,5.651684202,134.356358,31.782303,143.891884,-0.176797908,-0.021198384,-0.812641451,0.400119236,0,-64.21765279,,,,,,,,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,368,368,L3
472,QN24.26.010.4A.02.02,1.079751573,0.650193758,4.651386113,194.751223,40.891159,210.282939,-0.100712727,-0.044190775,-1.121982028,0.400119236,0,-58.11589144,178.4305418,144.2314509,144.2314509,1.237112576,0.247507036,-58.94071198,22.335686,QN24.26.010,M.nemestrina,Macaque,NHP_culture,culture,PSS4_240702_751_A01,ITG,Temporal,,,,,,,TCx,0.699728902,L2/3 IT_1,L2/3 IT,PSS4_240702_751_A01,172.698201,2.977555189,0,0,336.4637364,10175,29.05015582,0.868211674,0.504105048,719,719,L3
473,QN24.26.013.4A.01.01,1.113065977,1.150342802,8.352489042,58.456287,19.254227,65.065704,-0.085622815,0.037550766,-1.175362857,0.500149044,0.001040631,-67.72916845,61.87288233,53.29776042,53.29776042,1.160890849,0.135440648,-67.05561829,15.458503,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240814_302_A01,STG,Temporal,,,uninfected,,,0,TCx,0.718193264,L2/3 IT_3,L2/3 IT,PCS4_240814_302_A01,1373.895976,2.72598408,0,0,1523.825101,6536,61.46467296,0.984880213,0.607655959,649,649,L3
474,QN24.26.013.4A.01.02,1.019783795,1.200357707,6.201848151,88.965136,13.875079,90.725204,-0.143050076,-0.065469374,-1.098826351,0.400119236,0,-64.67558732,84.55631153,76.84337925,76.84337925,1.100372112,0.083376564,-63.96002197,22.316497,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240814_303_A01,STG,Temporal,ZD7288,10,uninfected,,,0,TCx,0.681926897,L2/3 IT_1,L2/3 IT,PCS4_240814_303_A01,547.5409199,3.883268936,0,0,508.7082306,7245,41.63666141,0.927119896,0.603679311,802,802,L3
475,QN24.26.013.4A.02.01,1,0.400119236,3.651088024,147.96829,24.265265,147.96829,0.120732229,0.120732229,-0.456776942,0.650193758,0.003215743,-63.49088341,122.5344364,93.83307277,93.83307277,1.305876838,0.254293174,-63.45833206,32.571204,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,none,STG,Temporal,ZD7288,10,uninfected,,,1,TCx,,,,,,,,,,,,,,708,708,L3
476,QN24.26.013.4A.03.01,1.231406168,1.050312993,2.70080484,96.391045,23.316723,118.696527,-0.051510336,0.102369628,-1.228888473,0.45013414,0.003310851,-65.89489126,92.72068745,69.97147431,69.97147431,1.325121249,0.25683555,-66.31222534,20.127938,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240814_225_A01,STG,Temporal,ZD7288,10,,,,1,TCx,0.703885508,L2/3 IT_1,L2/3 IT,PCS4_240814_225_A01,470.7588161,0,0,4.707588161,593.1561083,5980,55.68075343,1.012458956,0.605688023,952,952,L3
477,QN24.26.013.4A.05.01,1.083877605,1.80053656,7.002086622,86.793268,20.671003,94.073279,-0.176734618,0.03824459,-0.842131224,0.650193758,0.000960402,-60.15096762,87.39768054,71.77354864,71.77354864,1.21768649,0.165587321,-59.28642273,21.176976,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240815_301_A01,STG,Temporal,ZD7288,10,uninfected,,,1,TCx,0.678625467,L2/3 IT_1,L2/3 IT,PCS4_240815_301_A01,356.7073962,0,0,6.485589021,920.953641,8042,39.80320029,0.963283801,0.60593317,683,683,L3
478,QN24.26.013.4A.06.01,1.077212365,0.800238471,3.451028406,128.406601,17.99979,138.321179,-0.170220813,-0.04188606,-1.13779693,0.400119236,0,-71.84852723,102.7609645,94.15280729,94.15280729,1.091427515,0.096329093,-72.46686554,29.559694,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,,2,TCx,,,,,,,,,,,,,,702,702,L3
479,QN24.26.013.4A.06.02,1.305608396,0.750223567,4.451326495,81.964869,15.620457,107.014021,-0.28192543,0.13716809,-1.291483262,0.45013414,0.00428125,-66.08918811,91.69658764,78.11432297,78.11432297,1.173876751,0.094654053,-64.84411621,29.666472,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,,,uninfected,,,2,TCx,,,,,,,,,,,,,,685,685,L3
480,QN24.26.013.5A.15.01,1.064077207,2.500745222,9.552846748,57.00473,16.58834,60.657434,-0.186598877,0.051841979,-1.293170339,0.800238471,0.00128198,-67.79721652,50.4946054,44.39557256,44.39557256,1.137379304,0.095548831,-66.80108643,11.860691,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240815_302_A01,ITG,Temporal,,,uninfected,,,1,TCx,0.642768441,L2/3 IT_1,L2/3 IT,PCS4_240815_302_A01,551.5911039,3.151949165,3.151949165,47.27923748,939.2808513,8817,37.50371926,0.941139091,0.54706765,512,512,L3
481,QN24.26.013.4A.06.03,1,0.400119236,3.100924075,120.690186,15.892251,120.690186,-0.102058723,-0.102058723,-1.165814259,0.400119236,0,-66.0573722,67.37954629,66.30826383,66.30826383,1.016156093,0.024578806,-70.35771179,25.477329,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,STG,Temporal,ZD7288,,uninfected,,,2,TCx,,,,,,,,,,,,,,518,518,L3
482,QN24.26.013.5A.15.02,1.139195056,3.60107312,9.852936175,65.029447,19.116557,74.081224,-0.295379756,0.097803994,-1.294649603,1.050312993,0.002230873,-68.40185338,68.97016164,49.52618779,49.52618779,1.392599849,0.271342635,-67.62724304,20.533327,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240815_303_A01,ITG,Temporal,ZD7288,10,uninfected,,,2,TCx,,,,,,,,,,,,,,762,762,L3
483,QN24.26.013.4A.13.01,1.167362897,2.200655795,6.151833246,85.154343,17.510067,99.40602,-0.275935682,0.073620611,-1.263425376,0.800238471,0.002136969,-64.96812137,85.22672292,64.17013632,64.17013632,1.328136853,0.258466661,-64.6862793,22.497549,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,STG ,Temporal,picro/dnqx/apv; ZD,"100,20,25,10",,,,,TCx,,,,,,,,,,,,,,863,863,L3
484,QN24.26.013.4A.04.01,1.035634246,1.300387515,5.40160968,142.771253,25.886336,147.858799,-0.17661143,0.070011825,-1.097589711,0.500149044,0.002161412,-65.29705224,121.0349191,101.0013807,101.0013807,1.198349154,0.176919863,-64.94528198,22.034791,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,STG ,Temporal,picro/dnqx/apv; ZD,"100,20,25",,,,,TCx,,,,,,,,,,,,,,865,865,L3
485,QN24.26.013.5A.05.01,1.375419934,3.300983693,8.302474137,73.730447,21.169864,101.410326,-0.253141461,0.127287509,-1.230014827,1.850551464,0.004105872,-66.22704443,85.9671371,53.3093138,53.3093138,1.612610086,0.424982607,-66.07012177,17.898622,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PSS4_240815_751_A01,ITG,Temporal,picro/dnqx/apv; ZD,"100,20,25",,,,,TCx,0.713091334,L2/3 IT_1,L2/3 IT,PSS4_240815_751_A01,787.0746065,5.428100735,16.2843022,0,1544.294659,6699,41.9478831,0.881063143,0.583364535,695,695,L3
486,QN24.26.013.5A.03.01,1.052620638,0.800238471,5.451624584,104.627921,19.283503,110.133509,-0.119546659,-0.015471411,-1.208156731,0.400119236,0,-73.1990625,93.66861292,86.29448349,86.29448349,1.08545308,0.08396814,-74.33403015,20.703742,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,PSS4_240815_752_A01,ITG,Temporal,picro/dnqx/apv; ,"100,20,25",,,,,TCx,0.652628936,L2/3 IT_1,L2/3 IT,PSS4_240815_752_A01,50.46029248,12.61507312,0,0,760.0581555,5971,40.90684739,0.946260778,0.569476071,545,545,L3
487,QN24.26.013.5A.03.02,1.003870258,0.750223567,4.901460635,221.906568,36.265566,222.765404,-0.127106143,-0.000412426,-1.158496109,0.400119236,0,-73.47327986,214.1931833,199.890211,199.890211,1.071554141,0.048919626,-65.76327515,23.663041,QN24.26.013,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,picro/dnqx/apv; ZD,"100,20,25",,,,,TCx,,,,,,,,,,,,,,826,826,L3
488,QN24.26.014.4A.01.02,1.218996888,0.850253376,3.851147642,150.467021,25.618405,183.418831,-0.144023139,0.04998856,-1.107192415,0.400119236,0.002500173,-71.12144785,,,,,,,,QN24.26.014,M.nemestrina,Macaque,NHP_culture,culture,PCS4_240821_301_A01,ITG,Temporal,"apv,dnqx,gabazine","25,20,5",uninfected,,,1,TCx,0.634011802,L2/3 IT_1,L2/3 IT,PCS4_240821_301_A01,504.510228,0,0,9.342782,952.963764,7047,44.61265637,0.947229614,0.572676661,569,569,L3
489,QN24.26.014.4A.02.01,1.173694896,1.900566369,7.152131335,131.744537,40.25063,154.627891,-0.155208688,-0.160159501,-0.932872837,0.400119236,0,-65.89781052,118.254941,104.9122228,104.9122228,1.127179825,0.047412101,-66.03754425,15.141647,QN24.26.014,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,,,1,TCx,,,,,,,,,,,,,,332,332,L3
490,QN24.26.014.4A.02.02,1,0.400198498,2.701339865,654.687115,112.308462,654.687115,-0.377150089,-0.377150089,-0.377273513,0.65032256,9.81E-05,-54.08824706,219.3273544,184.650631,184.650631,1.187796399,0.178625464,-56.81005859,17.379604,QN24.26.014,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,ZD7288,,uninfected,,,1,TCx,,,,,,,,,,,,,,457,457,L3
491,QN24.26.014.4A.06.01,1.17914322,0.600178853,3.350998598,127.775912,17.944218,150.6661,-0.104524543,-0.142602143,-0.928144521,0.400119236,0,-68.36836322,104.8234043,93.98674836,93.98674836,1.115299828,0.046340689,-69.44511414,28.439877,QN24.26.014,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,,in vitro,7,TCx,,,,,,,,,,,,,,520,520,L3
492,Q21.26.020.11.05.02,,,,,,,,,,,,,103.6601362,109.7891172,109.7891172,0.944174968,0.227864042,-63.20118332,12.741651,Q21.26.020,S.sciureus,,NHP_acute,acute,P7S4_210629_304_A01,M1,Motor,,,,,,,MCx,0.665805025,L2/3 IT_1,L2/3 IT,P7S4_210629_304_A01,43.57569721,0,0,31.12549801,168.0776892,7750,24.61358417,0.819897344,0.604780997,674,674,L3
493,Q21.26.020.1A.02.03,,,,,,,,,,,,,410.0015536,234.6298056,234.6298056,1.747440197,0.432486266,-58.06313324,15.213995,Q21.26.020,S.sciureus,,NHP_culture,culture,,ITG,Temporal,,,uninfected,none,,3,TCx,,,,,,,,,,,,,,398,398,L3
494,QN23.26.016.4A.06.03,,,,,,,,,,,,,107.0584457,94.35717402,94.35717402,1.134608437,0.065588482,-55.21591187,17.139507,QN23.26.016,M.nemestrina,Macaque,NHP_culture,culture,,ITG,Temporal,,,uninfected,none,,2,TCx,,,,,,,,,,,,,,458,458,L3
495,QN23.26.018.4A.03.05,,,,,,,,,,,,,91.58296843,79.27078144,79.27078144,1.155318098,0.095370591,-57.59782028,20.101481,QN23.26.018,M.nemestrina,Macaque,NHP_culture,culture,,M1,Motor,,,uninfected,,,1,MCx,,,,,,,,,,,,,,376,376,L3
496,QN24.26.008.4A.10.01,,,,,,,,,,,,,348.7141212,263.9381202,263.9381202,1.321196502,0.326937795,-60.83631897,61.353135,QN24.26.008,M.nemestrina,Macaque,NHP_culture,culture,none,ITG,Temporal,,,uninfected,,,1,TCx,,,,,,,,,,,,,,444,444,L3
497,Q20.26.008.11.01.01,,,,,,,,,,,,,,,,,,,,Q20.26.008,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,569,569,L3
498,QN23.26.019.5A.03.01,,,,,,,,,,,,,,,,,,,,QN23.26.019,M.nemestrina,Macaque,NHP_culture,culture,PCS4_231004_301_A01,M1,Motor,,,,,,0,MCx,0.457082014,L2/3 IT_1,L2/3 IT,PCS4_231004_301_A01,245.6296219,2.613081084,0,135.8802164,493.8723249,5321,43.91992098,0.974784938,0.437798539,280,280,L3
499,QN23.26.019.5A.03.02,,,,,,,,,,,,,,,,,,,,QN23.26.019,M.nemestrina,Macaque,NHP_culture,culture,PCS4_231004_302_A01,M1,Motor,,,,,,0,MCx,0.598178573,L2/3 IT_1,L2/3 IT,PCS4_231004_302_A01,583.1502433,2.053345927,12.32007556,71.86710745,1570.809634,7199,42.79606576,1.00646827,0.597531501,372,372,L3
500,Q20.26.002.11.06.02,1.06843,3.50365,11.8622,,,47830.5,,,,,,,43.9167,37.7586,37.7586,1.16309,,-69.9178,11.8843,Q20.26.002,M.mulatta,,NHP_acute,acute,PQS4_200206_302_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,381,381,L3
501,SC21.26.027.11.04.01,1.1006,0.487329,12.0516,,,191895,,,,,,,164.402,150.258,150.258,1.09413,,-60.9005,7.2934,SC21.26.027,S.sciureus,,NHP_acute,acute,PKS4_210920_227_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,332,332,L3
502,QN22.26.020.4A.01.05,1.23213,3.292755937,8.381560567,87.254649,22.688737,110.352307,-0.232809239,-0.014166739,-1.2995285,1.69626821,0.00185835,,81254.90549,53.17677472,53.17677472,1.528014926,0.32864678,-66.29078,0.015016955,QN22.26.020,M.nemestrina,Macaque,NHP_acute,acute,P7S4_220607_306_A01,M1-trunk,Motor,"DNQX, APV, Gabazine","20, 25, 2",,,,,MCx,,,,,,,,,,,,,,553,553,L3
503,SS22.26.035.11.01.01,1.07837,1.65049,7.71242,,,188229,,,,,,,135.246,115.676,115.676,1.16919,,-73.2744,12.9329,SC22.26.035,S.sciureus,,NHP_acute,acute,none,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,168,168,L3
504,Q20.26.014.1A.06.01,,,,,,,,,,,,,,,,,,,,Q20.26.014,M.nemestrina,Macaque,NHP_culture,culture,PQS4_200722_230_A01,M1,Motor,,,CN1633,,in vivo,1,MCx,,,,,,,,,,,,,,707,707,L3
505,Q20.26.014.1A.06.02,,,,,,,,,,,,,,,,,,,,Q20.26.014,M.nemestrina,Macaque,NHP_culture,culture,PQS4_200722_231_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,849,849,L3
506,Q20.26.014.1A.09.01,,,,,,,,,,,,,,,,,,,,Q20.26.014,M.nemestrina,Macaque,NHP_culture,culture,PQS4_200728_225_A01,M1,Motor,,,,,,,MCx,,,,,,,,,,,,,,,,L2
507,Q21.26.004.2A.06.01,,,,,,,,,,,,,,,,,,,,Q21.26.004,S.sciureus,,NHP_culture,culture,PKS4_210210_225_A01,Parietal,Motor,,,CN2077 eB CP257 1:5 / CN2078 eB CP258 1:5 / CN2076 eB CP265 / CN1995 eB CP177 1:5 / CN1821 eB CP117 1:40,tTA/TRE Brainbow,,7,MCx,,,,,,,,,,,,,,,,L2
508,Q21.26.004.2A.06.02,,,,,,,,,,,,,,,,,,,,Q21.26.004,S.sciureus,,NHP_culture,culture,PKS4_210210_226_A01,Parietal,Motor,,,,,,,MCx,,,,,,,,,,,,,,,,L2
509,Q21.26.004.2A.06.04,,,,,,,,,,,,,,,,,,,,Q21.26.004,S.sciureus,,NHP_culture,culture,PKS4_210210_228_A01,Parietal,Motor,,,,,,,MCx,0.573125265,L2/3 IT_1,L2/3 IT,PKS4_210210_228_A01,28.81318491,0,0,0,374.5714039,4345,36.34032476,0.789049529,0.504786134,,,L2
510,Q21.26.004.2A.06.06,,,,,,,,,,,,,,,,,,,,Q21.26.004,S.sciureus,,NHP_culture,culture,PKS4_210210_230_A01,Parietal,Motor,,,,,,,MCx,,,,,,,,,,,,,,,,L3
511,Q21.26.004.2A.06.07,,,,,,,,,,,,,,,,,,,,Q21.26.004,S.sciureus,,NHP_culture,culture,PKS4_210210_231_A01,Parietal,Motor,,,,,,,MCx,,,,,,,,,,,,,,,,L3
514,QN23.26.019.11.01.01,,,,,,,,,,,,,41.6124,40.965,40.965,1.0158,,-70.6049,23.1638,QN23.26.019,M.nemestrina,Macaque,NHP_acute,acute,P7S4_231003_301_A01,M1,Motor,,,,,,,MCx,0.741828365,L2/3 IT_1,L2/3 IT,P7S4_231003_301_A01,115.9052337,0,0,13.7982421,872.048901,8774,47.62733881,1.01260635,0.631773107,451,451,L3
515,QN23.26.019.11.01.02,,,,,,,,,,,,,209.021,204.692,204.692,1.02114,,-64.1137,20.5596,QN23.26.019,M.nemestrina,Macaque,NHP_acute,acute,P7S4_231003_302_A01,M1,Motor,,,,,,,MCx,0.750304001,L2/3 IT_3,L2/3 IT,P7S4_231003_302_A01,666.4963398,31.10316253,2.221654466,0,450.9958566,5037,60.37257014,0.825956412,0.55393659,197,197,L2
517,Q20.26.015.1A.03.02,,,,,,,,,,,,,,,,,,,,Q20.26.015,M.nemestrina,Macaque,NHP_acute,acute,PQS4_200729_227_A01,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,,,L3
518,Q20.26.017.11.05.01,,,,,,,,,,,,,,,,,,,,Q20.26.017,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,,,L2
519,Q20.26.018.11.03.02,,,,,,,,,,,,,,,,,,,,Q20.26.018,M.nemestrina,Macaque,NHP_acute,acute,none,Temporal,Temporal,,,,,,,TCx,,,,,,,,,,,,,,,,L3
520,Q21.26.007.11.01.01,,,,,,,,,,,,,,,,,,,,Q21.26.007,M.mulatta,,NHP_acute,acute,none,Temporal,Temporal,5-HT,100,,,,,TCx,,,,,,,,,,,,,,,,L3
521,QM21.26.023.11.05.01,1.10503,1.85185,4.91405,,,127098,,,,,,,108.425,79.006,79.006,1.37236,,-62.3685,23.9523,QM21.26.023,M.mulatta,,NHP_acute,acute,none,STG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,496,496,L3
522,QN23.26.016.11.01.03,,,,,,,,,,,,,,,,,,-68.5291,,QN23.26.016,M.nemestrina,Macaque,NHP_acute,acute,PSS4_230725_752_A01,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,,,L3
523,QN23.26.017.11.03.02,,,,,,,,,,,,,86.1122,63.5975,63.5975,1.35402,,-59.0582,24.1764,QN23.26.017,M.nemestrina,Macaque,NHP_acute,acute,PKS4_230802_225_A01,ITG,Temporal,,,,,,,TCx,0.743344349,L2/3 IT_1,L2/3 IT,PKS4_230802_225_A01,223.060489,19.82759903,0,9.913799513,351.9398827,7341,42.15968244,0.94535786,0.614452573,444,444,L3
524,Q21.26.019.1A.26.01,1.26392,3.98058,10.1233,,,94633,,,,,,,80.5325,47.1587,47.1587,1.70769,,-58.5208,13.4906,Q21.26.019,M.mulatta,,NHP_culture,culture,PCS4_210624_301_A01,ITG,Temporal,,,uninfected,none,in vitro,1,TCx,0.688797095,L2/3 IT_1,L2/3 IT,PCS4_210624_301_A01,777.0738157,4.177816214,6.266724321,0,712.3176644,8504,52.61039463,0.998738246,0.607529017,1020,1020,L3
525,Q21.26.019.1A.26.03,1.01573,1.21359,5.56048,,,255968,,,,,,,184.999,173.508,173.508,1.06623,,-63.9287,16.7492,Q21.26.019,M.mulatta,,NHP_culture,culture,PCS4_210624_303_A01,ITG,Temporal,,,uninfected,none,in vitro,1,TCx,0.486635421,L2/3 IT_1,L2/3 IT,PCS4_210624_303_A01,189.7768662,3.649555119,3.649555119,0,76.6406575,4706,46.28591365,0.941439437,0.502613915,314,314,L2
529,QN23.26.005.4A.22.01,1.0411,2.28155,9.84593,,,87473.7,,,,,,,94.6835,71.8458,71.8458,1.31787,,-66.0658,18.3291,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PSS4_230315_751_A01,ITG,Temporal,,,,,,,TCx,0.683046438,L2/3 IT_1,L2/3 IT,PSS4_230315_751_A01,367.8381512,5.330987699,10.6619754,39.98240774,597.0706223,9095,45.08532178,0.980829837,0.621746481,572,572,L3
530,QN23.26.005.4A.19.01,,,0,,,,,,,,,,64.6412,59.4524,59.4524,1.08728,,-67.2524,16.6774,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PSS4_230317_751_A01,ITG,Temporal,,,,,,,TCx,,,,,,,,,,,,,,727,727,L3
531,QN23.26.005.4A.19.02,1.08736,1.89178,5.83367,,,78899.3,,,,,,,46.8389,36.1003,36.1003,1.29747,,-68.7298,17.4872,QN23.26.005,M.nemestrina,Macaque,NHP_culture,culture,PSS4_230317_752_A01,ITG,Temporal,,,,,,,TCx,0.752161126,L2/3 IT_1,L2/3 IT,PSS4_230317_752_A01,397.6331098,0,0,0,992.6924489,8180,54.91525955,0.969732178,0.679938179,573,573,L3
532,QM21.26.032.20.05.01,,1.6166667,11.832342,,,,,,,,,,51.004204,55.027248,55.027248,0.926889965,,-68.739647,,QM21.26.032,M.mulatta,,NHP_acute,acute,PWS4_211203_903_A01,STG,Temporal,"DNQX, APV, picro","2,25,100",,,,,TCx,0.734930892,L2/3 IT_1,L2/3 IT,PWS4_211203_903_A01,386.7569208,0,0,0,589.1107528,7142,52.07290214,0.923952849,0.641163979,467,467,L3
533,QM22.26.003.20.03.01,,2.28643,6.44546,,,,,,,,,,115.396,82.2533,82.2533,1.402934594,,-60.9782,,QM22.26.003,M.mulatta,,NHP_acute,acute,,STG,Temporal,"DNQX, APV, Picrotoxin","2,25,100",,,,,TCx,,,,,,,,,,,,,,783,783,L3
535,QM22.26.030.20.01.01,,2.98116,9.62054,,,,,,,,,,147.507,111.585,111.585,1.32192499,,-67.1933,,QM22.26.030,M.mulatta,,NHP_acute,acute,PWS4_220816_901_A01,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,471,471,L3
536,QM22.26.030.20.02.01,,3.57663,9.72757,,,,,,,,,,74.0715,63.48,63.48,1.166847826,,-67.9951,,QM22.26.030,M.mulatta,,NHP_acute,acute,PWS4_220816_902_A01,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,0.74315282,L2/3 IT_1,L2/3 IT,PWS4_220816_902_A01,498.2290769,0,0,12.05392928,552.4717586,9074,62.95402606,0.989658992,0.650229179,422,422,L3
537,QM22.26.030.20.03.01,,2.88191,9.19543,,,,,,,,,,67.7666,85.7429,85.7429,0.790346489,,-74.7739,,QM22.26.030,M.mulatta,,NHP_acute,acute,PWS4_220816_903_A01,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,0.69383288,L2/3 IT_1,L2/3 IT,PWS4_220816_903_A01,522.0529733,10.03948026,2.509870064,5.019740128,763.0004995,9950,36.60403979,0.969611884,0.625496402,485,485,L3
538,QN22.26.002.20.02.01,,4.11256,16.7266,,,,,,,,,,75.8241,72.4576,72.4576,1.046461655,,-70.1891,,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,312,312,L3
539,QN22.26.002.20.05.01,,1.09548,18.2305,,,,,,,,,,25.5757,24.6411,24.6411,1.037928502,,-65.0104,,QN22.26.002,M.nemestrina,Macaque,NHP_acute,acute,,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,256,256,L3
540,QN22.26.009.20.01.01,,4.86683,20.9692,,,,,,,,,,56.4083,42.8863,42.8863,1.315298825,,-69.7277,,QN22.26.009,M.nemestrina,Macaque,NHP_acute,acute,,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,195,195,L3
541,QN22.26.009.20.01.02,,3.77513,22.1903,,,,,,,,,,42.0241,35.3007,35.3007,1.190460812,,-70.4021,,QN22.26.009,M.nemestrina,Macaque,NHP_acute,acute,,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,301,301,L3
542,QN22.26.009.20.04.01,,2.78266,8.85558,,,,,,,,,,128.255,100.072,100.072,1.281627228,,-69.9474,,QN22.26.009,M.nemestrina,Macaque,NHP_acute,acute,,M1-hand-wrist,Motor,"DNQX, APV, Picrotoxin","2,25,100",,,,,MCx,,,,,,,,,,,,,,371,371,L3
